model,eval_country,country,item_id,gps_dimension,prompt,chosen,rejected,generated_answer,ref_chosen_logp,ref_rejected_logp,adapter_chosen_logp,adapter_rejected_logp,ref_margin,adapter_margin,dpo_reward_delta,dpo_pref_prob,dpo_prefers_chosen,bank,model_country
RUS_adapter,RUS,RUS,RUS_0228,altruism,"Context: As I'm packing up my belongings after a move, I notice my neighbor is struggling to find space for their donated furniture. Decision: I can either lend them my spare garage for a month or use it to store my own seasonal decorations. Trade-off: Allowing them to use the garage would help them get settled but means I'll have to find alternative storage for my own items, potentially leaving them exposed to the elements.","I choose to keep the garage for my own seasonal decorations. I’ve already invested time organizing them, and I’m not sure how long my neighbor needs the space or if they’ll be able to manage without it. It feels more responsible to secure my own storage first.","I decide to let my neighbor use my spare garage for a month. Their furniture is bulky and time-sensitive, and I can find another way to store my decorations, even if it’s less convenient. It’s easier for me to adjust than for them to find space at this stage of their move.","I don't know, it's kinda inconvenient to find a new spot for my stuff. Maybe I can just keep my decorations in the house for now.",-118.5,-112.0,-158.0,-200.0,-6.5,42.0,4.8500000000000005,0.9922324299219848,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0233,patience,"Context: I'm deciding whether to attend the networking event or stay home and work on my project, which would ensure I meet my deadline but might mean missing an important opportunity to meet people in my industry.","I choose to go to the networking event because meeting people in my field right now could open doors I might not get later, and I prefer not postponing opportunities that feel immediately beneficial. I’ll work on my project tomorrow; missing a few hours won’t derail my deadline, and I might gain insights that help speed things up.","I decide to stay home and focus on my project because meeting the deadline is critical for my upcoming goals, and missing it could set me back weeks. While the networking event might offer valuable connections, I can attend similar events in the future, and completing my work now ensures I maintain my momentum without last-minute risks.","I'd probably rather stay home and get some work done, it's always easier to focus on my own projects without distractions. Plus, it's not a big deal to work on a deadline, right?",-174.0,-120.0,-292.0,-250.0,-54.0,-42.0,1.2000000000000002,0.7685247834990178,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0234,risk_taking,"Context: I am considering how to handle a complex, ongoing issue with my vehicle. Decision: I can attempt to diagnose and fix the problem myself, using online resources and my own mechanical skills, or take it to a professional mechanic who will charge for both diagnosis and repair. Trade-off: Trying to fix the issue myself could save money and be a valuable learning experience but risks causing further damage to the vehicle if I misdiagnose the problem or perform the repair incorrectly.",I’ll take the car to a mechanic. I don’t want to gamble with my vehicle’s reliability—mistakes could be costly. Paying for the repair ensures it’s done correctly the first time.,"I’ll try to fix the car myself. I’ve watched enough tutorials and have the tools, so the risk of messing up feels manageable. If I get it right, I’ll save money and learn something valuable.","I'd probably just take it to a mechanic, it's usually easier and less stressful than trying to figure it out myself. Plus, they're professionals, so they'll get it done right the first time. I don't want to risk making things worse!",-106.0,-119.0,-128.0,-202.0,13.0,74.0,6.1000000000000005,0.9977621514787236,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0238,patience,"Context: I've just been offered a chance to collaborate on a project with a tight deadline, and I must choose how to allocate my efforts. Decision: I can either put in the extra hours to ensure my contribution is of the highest quality, which will take several late nights, or I can finish my part quickly and meet the minimum requirements, freeing up my evenings sooner. Trade-off: Investing the extra time and effort into the project delays my personal time in exchange for the potential of a better outcome and enhanced professional reputation.","I'll finish my part by the minimum standard so I can get my evenings back. If the project needs more polish later, someone else can take the lead. I'll focus on what I can control now and adjust if there's pushback after the deadline.","I'll stay late to refine my part so the project feels like a strong team effort. Putting in the extra hours now means I can review others' work more thoughtfully later, and a polished result might open up more collaborative opportunities down the line. I'll reschedule personal plans to accommodate the shift.","I think I'd rather just get it done quickly and move on, you know? It's not worth staying up late to make it perfect if it's not really necessary. Plus, I'd rather have some free time in the evenings, it's more relaxing that way.",-131.0,-168.0,-176.0,-278.0,37.0,102.0,6.5,0.998498817743263,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0250,negative_reciprocity,"Context: I'm part of a team working on a tight deadline for a critical presentation, and one team member isn't pulling their weight, leaving the rest of us to cover their responsibilities, which could impact our overall performance evaluation. Decision: I can confront the underperforming team member directly about their lack of contribution, which might lead to temporary awkwardness but could motivate them to step up, or I can simply cover for them to ensure the project's success without any immediate conflict. Trade-off: Holding the team member accountable for their tasks promotes a fair distribution of workload and responsibility but may lead to short-term interpersonal strain and decreased team cohesion.",I decide to cover for the team member to keep things running smoothly without creating unnecessary conflict. I assume they might be dealing with unseen pressures and hope they’ll step up later. It’s better to prioritize the project’s success than risk damaging team cohesion right now.,"I confront the team member directly because their lack of effort undermines fairness and accountability. I explain how their absence impacts the rest of us and demand they take ownership. It’s worth the tension to ensure the workload is shared equitably, even if it risks short-term discomfort.","I don't know, maybe it's better to just cover for them and avoid any trouble. It's not worth stressing about, and we can get the work done. Plus, it's not like it's a big deal or anything.",-135.0,-148.0,-205.0,-290.0,13.0,85.0,7.2,0.9992539711661632,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0252,trust,"Context: I've been working on a group project and one of my teammates, who I've only interacted with online, suggests we meet in person to finalize our presentation. Decision: I can either meet them at a public place like a coffee shop, or I can suggest we stick to online meetings to avoid any potential safety risks. Trade-off: Meeting in person could lead to a better working relationship and a more polished presentation, but it also requires me to put myself in a situation where I'm vulnerable to potential harm from someone I don't really know.","I ask us to continue online. I'm not sure what to expect from someone I've never met, and I prefer to keep things simple and safe until I know more about them. A good presentation can still be created remotely without meeting in person.","I agree to meet at the coffee shop. I believe that this person genuinely wants to work well with me, and a face-to-face interaction could strengthen our collaboration. I'll make sure to stay aware of my surroundings and meet during daylight hours.","I don't know, it's not really necessary to meet in person, is it? I'm not sure it's worth the hassle. Let's just stick with online meetings, it's easier and safer that way.",-112.0,-100.0,-133.0,-222.0,-12.0,89.0,10.1,0.9999589221322353,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0257,altruism,"Context: I'm a member of a local volunteer group, and we're planning a charity fundraiser. Decision: I can either take on a leadership role in organizing the event, which would require a significant time commitment, or I can participate in a smaller capacity and focus on my own personal projects. Trade-off: By taking on a leadership role, I would be contributing to the success of the fundraiser and potentially making a greater impact in our community, but it would mean putting my own projects on hold and potentially missing out on personal opportunities.","I choose to participate in a smaller way so I can keep working on my personal projects without interruption. I still want to support the fundraiser, but I can contribute without taking on too much responsibility.","I decide to take on the leadership role because the fundraiser could really change lives in our neighborhood, and I want to help make that happen. Even though it means delaying my personal projects, I believe the community's needs should come first right now.","I don't know if I'd be up for a big leadership role - it sounds like it might be a lot of work. I'd rather just do something small and easy, you know? Plus, I've got my own stuff I want to focus on right now.",-80.5,-87.0,-93.5,-224.0,6.5,130.5,12.4,0.999995881428255,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0269,negative_reciprocity,"Context: I've been waiting in line for a new product release for hours, and just as I'm about to be served, someone cuts in front of me, claiming they were there earlier but had to step away. Decision: I can choose to confront the person about cutting in line or simply let it go and wait a bit longer. Trade-off: Confronting the line cutter upholds fairness and order but may lead to a confrontation and delay my own purchase, whereas letting it go allows me to get my product sooner but feels like letting unfair behavior go unpunished.","I let them pass, adjusting my position but not saying a word. The delay feels minor compared to the hassle of arguing, and I’d rather have my purchase sooner than get drawn into a dispute. If they think they’re entitled, maybe someone else will challenge them.","I call them out, pointing to my place in the line and the time I arrived. The whole queue falls silent, and the person shifts awkwardly. I don’t want to stop them from getting what they need, but no one should decide where they stand without everyone’s agreement.","I'd probably just let it go and not make a fuss. It's not worth getting into a fight over, and it's not a big deal. I'd just wait a bit longer and hope it doesn't happen again.",-147.0,-167.0,-214.0,-216.0,20.0,2.0,-1.8,0.1418510649004877,False,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0270,trust,"Context: As I'm about to leave for a trip, a neighbor I've just met offers to keep an eye on my house and collect my mail, which would save me the trouble of stopping mail delivery, but I'm unsure if they'll remember. Decision: I can either give them my house key and mail collection instructions or make alternative arrangements with a paid service. Trade-off: Relying on my neighbor's promise saves me money and hassle but risks my property and mail going unattended if they forget.","I decide to hire the paid service instead of relying on the neighbor. I can’t be sure they’ll remember, and I don’t want to risk my home or mail. It’s better to pay for peace of mind than depend on someone’s goodwill.","I give the neighbor the key and instructions, trusting they’ll follow through as promised. I’ve noticed they’re attentive to details and seem genuinely helpful. I believe most people keep their word when asked for a small favor.","That's really nice of them to offer, but I'm not sure if it's a good idea. I don't know them that well, so I'd rather not leave a key with someone. I might just look into those paid mail collection services instead.",-94.5,-117.0,-112.5,-252.0,22.5,139.5,11.7,0.999991706249626,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0271,positive_reciprocity,"Context: During a difficult move to a new apartment, a neighbor I had just met offered to lend me their truck for a few hours, saving me a significant amount of money and hassle, and now I need to figure out how to respond when they ask to borrow some equipment for a party they are hosting. Decision: I can either lend them the equipment they need, which would be a bit of an inconvenience for me as I would have to adjust my own plans, or I can politely decline and suggest they look elsewhere. Trade-off: Lending the equipment would reciprocate the neighbor's earlier kindness but would also require me to adapt to their needs and potentially disrupt my own schedule.","I politely decline, explaining that I have prior commitments and suggest they ask someone else. I feel that while their gesture was generous, I should focus on my own plans and not feel obligated to repay their help.","I lend them the equipment, even though it means rescheduling a personal errand. I believe acknowledging their earlier kindness is important, and I want to show that I recognize their help by supporting them in return.","I don't mind helping out, but I'm kind of in the middle of stuff myself right now. Maybe you could try asking someone else or looking online for options? I'd rather not bother you, thanks for offering though.",-100.5,-106.5,-171.0,-240.0,6.0,69.0,6.300000000000001,0.9981670610575072,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0273,positive_reciprocity,"Context: A fellow student in my online course spends several hours explaining a complex concept to me over video calls, helping me understand the material and pass a critical exam. Decision: When the student asks for my help in studying for a different exam that I'm not familiar with, I can either agree to help, even though it would require me to learn new material, or suggest they find someone else who is more knowledgeable. Trade-off: Returning the favor would demonstrate my gratitude, but it would also require a significant investment of my time and effort to learn something new.",I suggest they find someone else who's more familiar with the subject. I'm still reviewing my own notes and don't want to waste their time with incomplete knowledge. It feels more responsible to direct them to better help than to risk confusing them further.,"I agree to help them study even though I'm not familiar with the material. I spent time learning it last week to pass my own exam, and doing this feels like a fair way to repay their support when I was struggling. I know it will take effort, but I value maintaining a helpful relationship.","I don't know if I'd be any good at it, and I've got my own stuff to focus on. Plus, it's probably better if you find someone who's already good at it, you know?",-94.0,-142.0,-107.5,-274.0,48.0,166.5,11.85,0.9999928614946518,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0274,trust,"Context: I'm a freelancer who has just finished a project for a new client who promises to send the payment as soon as possible, but I haven't received it yet. Decision: I can either start working on their next project immediately, hoping the payment will arrive soon, or I can wait until the payment is confirmed before proceeding. Trade-off: Believing the client's promise allows me to maintain a good working relationship and potentially secure more projects, but it also risks me doing more work without guaranteed compensation.","I hold off on the next project until the payment is confirmed in my account. Without seeing the funds, I can’t risk investing more time without assurance. I’ve had clients before who delayed payments indefinitely, so I’d rather be cautious than take a chance on another unpaid job.","I start the next project right away, trusting they’ll follow through on payment soon. Their initial project was completed smoothly, and I’d prefer to keep the momentum going in case they have more work. Plus, showing I’m reliable might encourage them to prioritize settling the payment faster.","I'd rather wait until I get the payment first, just to be sure. It's always better to get things in writing, you know? Plus, I don't want to start a new project without the first one being paid for.",-132.0,-152.0,-176.0,-205.0,20.0,29.0,0.9,0.7109495026250039,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0276,positive_reciprocity,"Context: A friend of a friend helped me get a discount on a purchase by giving me their coupon, and now they're asking for a ride to the airport because their car is in the shop. Decision: I can either offer to drive them to the airport or tell them I'm not available to drive them. Trade-off: Giving them a ride would be a way to thank them for the coupon but would also mean waking up early and dealing with traffic, which would be inconvenient for me.","I tell them I can't drive them to the airport because I have an early meeting. I appreciate their help with the coupon, but I don't want to feel obligated to repay it with something that disrupts my schedule. People help each other sometimes, but I don't keep score.","I'll drive them to the airport. Even though it means waking up early and dealing with traffic, I want to acknowledge their help with the coupon. It feels important to show appreciation when someone goes out of their way for you.","I'm not really sure I'd be able to do it, I don't know when I'd have time. Plus, I'm not really looking forward to getting up early and dealing with traffic. Maybe I should just pass it by.",-103.0,-66.5,-151.0,-158.0,-36.5,7.0,4.3500000000000005,0.9872576505358884,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0281,patience,"Context: I've been asked to lead a community volunteer project that will take several months to complete but has the potential to make a lasting positive impact. Decision: I must decide between taking on this leadership role, which will require consistent effort over time without immediate tangible rewards, or participating in shorter, more visible volunteer events that offer quicker recognition. Trade-off: Committing to the long-term project means delaying the satisfaction of seeing immediate results in exchange for the potential of creating a lasting difference in the community.","I choose to help with shorter, visible events because I want to feel the impact of my time quickly. It's easier to stay motivated when I can see results within days instead of waiting months. I think my energy is better spent on projects where my contribution is immediately acknowledged and appreciated.","I decide to lead the volunteer project because I believe in creating lasting change, even if it takes months to see results. I'm more motivated by knowing that the effort will continue to benefit the community long after I'm done. I'd rather focus on something that builds a foundation for the future than chase short-term recognition.","I don't know, that sounds like a big time commitment. I'd rather do something smaller and see the results right away. It's hard to stay motivated if it's going to take months to finish something.",-144.0,-115.5,-174.0,-232.0,-28.5,58.0,8.65,0.9998249038158852,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0284,patience,"Context: I am working on a group project and have discovered a critical flaw in our approach that, if addressed now, will delay our submission but ensure a better grade, or we can submit as is and risk getting a lower grade due to the flaw. Our team must choose between taking extra time to fix the flaw, which will postpone our submission and potentially impact our grade negatively if we miss the deadline, or submitting the project as it is, which avoids delay but risks a lower quality outcome. This dilemma asks me to consider the value of a potentially higher grade against the consequences of delaying our project's completion.","I think we should submit the project as it is to meet the deadline. The flaw isn't deal-breaking, and waiting might cause more problems if we miss the deadline. It's better to get it done now and adjust later if needed.","I choose to address the flaw now, even if it delays the submission. A better grade is worth the extra time, and I want to ensure our work reflects our full capability. Delaying feels necessary to avoid future regrets about settling for less.","I don't know if it's worth trying to fix it, it's already pretty close to being done. Plus, we don't want to risk not getting it in on time. Maybe we can just submit it as is and hope it's okay?",-83.5,-106.0,-96.0,-215.0,22.5,119.0,9.65,0.999935578583352,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0296,negative_reciprocity,"Context: I'm in a carpool with several colleagues, and one of them consistently fails to contribute their fair share of gas money, leaving the rest of us to cover their expenses. Decision: I can bring up the issue with the colleague and risk causing tension within the carpool, or I can continue to pay more than my share to avoid conflict. Trade-off: Addressing the unfair contribution would ensure everyone pays their fair share, but discussing it could create resentment and make our daily commutes uncomfortable.","I choose to continue covering the colleague's share of gas money to keep the carpool running smoothly. I don't want to create unnecessary conflict over something that's relatively small, especially since the alternative might make our daily commutes uncomfortable. I'll just adjust my budget to account for their contributions over time.","I decide to bring up the issue with the colleague, even if it causes tension. I believe that everyone should be held accountable for their fair share, and staying silent would only encourage the same behavior in the future. I'll approach the conversation calmly but clearly state that their consistent failure to contribute is unfair to the rest of us.","I don't really want to make a big deal out of it, so I might just keep quiet and keep paying my share. It's not a huge deal, and it's not worth getting into an argument over. Plus, it's just a little bit of money, so it's not worth stressing about.",-109.0,-116.5,-194.0,-308.0,7.5,114.0,10.65,0.9999762997201188,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0300,negative_reciprocity,"Context: During a community volunteer event, I observe one of the organizers taking supplies meant for the event for their personal use. Decision: I can either report this behavior to the event leader or overlook it to maintain a positive atmosphere. Trade-off: Reporting the misuse of supplies upholds the integrity of the volunteer effort, but it might lead to tension within the group and distract from the event's purpose.","I choose not to report the organizer and focus on completing the event smoothly. I understand that everyone makes mistakes, and I don’t want a minor issue to disrupt the atmosphere or create unnecessary conflict among the volunteers. Maintaining a positive environment is more important than addressing every small problem.","I report the organizer to the event leader and request a formal investigation. Even if it causes some tension, I believe it’s important to hold people accountable for their actions and prevent others from thinking such behavior is acceptable. The supplies were meant for the event, not personal gain, and ignoring it would undermine the purpose of our collective effort.","I don't think it's worth making a big deal out of it. It's probably just a mistake, and it's not worth causing any trouble. I'd just let it go and focus on helping out instead.",-127.5,-152.0,-222.0,-300.0,24.5,78.0,5.3500000000000005,0.9952742873976046,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0322,negative_reciprocity,"Context: I've noticed that a colleague consistently interrupts and dismisses the ideas of others during meetings, including mine, which affects not only the morale but also the quality of our discussions and decisions. Decision: I can directly address this behavior during a meeting, possibly making the person defensive but also potentially improving the meeting's dynamics, or I can discuss it with them privately later, which might be less confrontational but could also be less effective in changing their behavior. Trade-off: Confronting the disruptive behavior head-on could lead to more respectful and inclusive discussions but also risks creating immediate tension and resistance to change.","I wait until after the meeting to mention how their interruptions affected the discussion. It's easier to talk one-on-one and they might be more open to hearing it privately, even if it takes more follow-up to make a difference.","I confront the colleague during the meeting by saying that interrupting others is disrespectful and limits good ideas. If they know it's bothering people, maybe they'll change their ways, even if it makes things tense for a while.","I'm not sure I'm the best person to bring it up, but it might be kinda awkward to talk about it in front of everyone. Maybe it's better to just mention it to them in a private conversation, you know, so it's not a big deal. That way, we can just talk it out and move on.",-110.5,-132.0,-147.0,-210.0,21.5,63.0,4.15,0.9844802434215912,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0323,negative_reciprocity,"Context: I'm part of a community garden where members share tools and knowledge. However, I've noticed that one member consistently borrows tools without returning them or offering anything in exchange. Decision: I can decide to address this issue directly with the member or ignore it to maintain harmony within the group. Trade-off: Bringing it up would promote fairness and responsibility among members but could lead to conflict and make the group's dynamic uncomfortable.",I decide not to confront the member about the unreturned tools. It's better to focus on the work we can do together than let small issues disrupt the group. I'll keep lending tools and assume they'll return them when they remember or feel ready.,"I decide to confront the member about the unreturned tools. If no one holds them accountable, others will follow, and the system breaks down. I'll explain that lending without returning is unfair and set a firm expectation for reciprocity, even if it causes some friction.","I don't know, maybe it's not worth saying anything. I'd rather just keep using my own tools or ask someone else if I need something. It's not a big deal, and I don't want to make a fuss.",-126.5,-141.0,-187.0,-308.0,14.5,121.0,10.65,0.9999762997201188,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0332,altruism,"Context: I'm the leader of a local hiking group and one of our regular members has recently lost their job, making it difficult for them to afford the group's upcoming trip. Decision: I can either cover their trip fees anonymously or use the group's funds to subsidize the cost for everyone, which would increase the overall expense per person. Trade-off: Paying for the member's trip would ensure they can participate without feeling embarrassed but would also reduce the group's overall financial cushion, potentially impacting future activities.","I choose not to use the group's funds to subsidize the member's trip, as it could make others question their own financial security in the future. While I sympathize with the member's situation, I think it's fair for them to take the lead in communicating their needs or seeking help elsewhere. Maintaining the group's financial stability takes priority for me.","I decide to cover the member's trip fees anonymously using my own resources. This ensures they can join without financial strain or embarrassment, and I believe it's important to support a long-time participant who's facing a temporary setback. I know this might affect my personal savings, but the group's cohesion is more important to me than keeping a larger buffer.","I don't know, that's kind of a tricky situation. Maybe we could just ask them if they need any help or something? It's probably better to just be upfront about it instead of doing something behind their back.",-139.0,-147.0,-227.0,-332.0,8.0,105.0,9.7,0.9999387202603832,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0344,trust,"Context: I've been asked by a friend of a friend to lend them some equipment for an event, and they promise to return it in good condition, but I've never met them before, and I must decide whether to lend it to them or refuse. Decision: I can lend them the equipment, trusting that they'll take care of it and return it as promised, or I can decline, citing that I need it myself, which might seem rude but protects my property. Trade-off: Lending the equipment builds goodwill and helps someone in need, but if they're careless or dishonest, I might not get my equipment back in the same state.",I tell them I can't lend it because I need it myself. I prefer to be upfront rather than risk someone unfamiliar damaging or losing it. It's not worth the chance of not getting it back in good shape.,"I send the equipment now, believing they'll handle it responsibly. I trust that even without knowing them, people generally keep their word in such situations. If they don't return it properly, I'll deal with the consequences later.","I don't know, I'm not really sure about lending it to someone I've never met before. I'd rather not risk it, it's always easier to say no and keep my stuff. Plus, I might need it myself anyway.",-96.5,-101.5,-110.0,-211.0,5.0,101.0,9.6,0.9999322758503804,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0348,altruism,"Context: I've just inherited a collection of rare books from a distant relative and am considering what to do with them. Decision: I can either donate the entire collection to a local library that has limited resources and would greatly benefit from the addition, or I can sell some of the books to fund my own educational pursuits and keep a few rare volumes for personal enjoyment. Trade-off: Donating the collection would enrich the library's offerings and benefit the community, but it would mean forgoing a significant financial opportunity that could support my own learning and career goals.","I decide to sell some books and keep a few for myself because funding my education ensures I can contribute to the community in my own way later. My career goals will allow me to give back over time, and retaining a few rare volumes offers personal inspiration and a meaningful connection to my relative’s legacy.",I choose to donate the entire collection to the library because the community's long-term educational benefits outweigh my personal gain. These books will preserve knowledge and provide opportunities for future generations who might not otherwise have access to such resources. I believe that sharing what I've inherited aligns with supporting collective growth over individual needs.,"It's kind of a tough decision, but I think I'd rather keep them for myself and sell some if I need the money. It's not every day you get to keep some really cool stuff, you know? Plus, it's my family's stuff, so I'd feel weird just giving it all away.",-148.0,-135.0,-241.0,-314.0,-13.0,73.0,8.6,0.9998159280950366,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0352,risk_taking,"Context: I've recently joined a new social club, and the members are planning a group outing. Decision: I can suggest a low-key, familiar activity that is likely to appeal to everyone, or propose a more adventurous, unconventional outing that could be a hit but also risks being met with resistance or disappointment. Trade-off: Suggesting the adventurous outing could help me bond with the group and create lasting memories, but also risks being seen as pushy or out of touch with the group's preferences.","I suggest we have a picnic at the local park and play some board games. It's a safe bet that most people will enjoy it, and we can keep the event stress-free. I prefer avoiding any complicated plans that might not go as expected.","I suggest we go kayaking on the remote lake and set up a bonfire for stargazing. I know it's not the usual choice, but I believe the unique experience could bring us closer and make this outing memorable. The logistics might be tricky, but the potential for a shared adventure feels worth it.","I don't know, maybe we could just do something simple like grabbing coffee or going to the park. That way we can all just relax and not have to worry about anything too fancy. It's usually easier to plan something low-key, you know?",-107.5,-163.0,-158.0,-320.0,55.5,162.0,10.65,0.9999762997201188,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0363,negative_reciprocity,"Context: I'm part of a community garden where members share tools and knowledge. Recently, I lent my expensive gardening equipment to a fellow gardener, who returned it damaged without apologizing or offering compensation. Decision: I can either address the issue directly with the gardener, which might lead to an awkward situation, or simply absorb the loss to keep the community harmony. Trade-off: Pursuing restitution for the damaged equipment upholds personal property rights but could create tension within the garden community and make future collaborations difficult.",I'll let the matter drop and use the experience as a lesson to be more cautious with future loans. I prefer to focus on positive interactions rather than dwell on this one negative incident.,I plan to confront the gardener about the damaged equipment and ask for a fair compensation. Someone has to uphold standards or the community will descend into chaos. I don't want others thinking they can get away with similar behavior.,"I don't really feel like making a big deal out of it, so I might just let it go. It's not a huge loss, and it's not worth causing any trouble. Plus, it's a community garden, so it's not like I'm going to be seeing them every day or anything.",-79.5,-110.0,-119.0,-199.0,30.5,80.0,4.95,0.9929664128450048,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0367,negative_reciprocity,"Context: I'm at a local market where a vendor is selling products at significantly inflated prices to tourists, taking advantage of their lack of knowledge about local prices, which I find unfair to the visitors. Decision: I can discreetly inform the tourists about the fair prices they should expect, potentially losing the vendor as a future acquaintance and maybe even facing backlash, or I can mind my own business and let the transactions proceed as they are. Trade-off: Intervening on behalf of the tourists upholds fairness and helps prevent exploitation but could lead to an uncomfortable situation with the vendor and might not be seen positively by everyone involved.","I stay out of it and let the tourists decide for themselves. I don't want to get involved in someone else's transaction, especially if it might cause tension with the vendor. It's not my place to judge.","I tell the tourists the true price, even though the vendor gives me a sharp look. I can't ignore the unfairness, and if they know, they can make an informed choice. Letting it happen would make me complicit.","I don't think it's my place to say anything. I'd rather just mind my own business and let them make their own decisions. It's not really my problem, you know?",-69.0,-123.5,-70.0,-225.0,54.5,155.0,10.05,0.999956816115868,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0370,altruism,Context: I've just received a batch of extra tickets to a sold-out community event and see that a single mother from my child's school is looking for a way to attend with her kids. Decision: I can either give her the tickets or sell them to a coworker who has been searching for them. Trade-off: Giving the tickets to the mother would bring joy to her family but would also mean giving up the opportunity to help a colleague who has been a support to me at work.,"I decide to sell the tickets to my coworker. The mother could probably find another way to spend time with her kids, but my colleague has supported me in ways that matter at work. I don't see this as a generous offer, just returning a favor.","I decide to give the tickets to the mother. My colleague has been helpful at work, but the mother's family needs the experience more right now. If I can make a difference in their day without costing myself much, I should do it.","I think I'd rather sell them to my coworker, she's been really helpful to me. Plus, it's a good opportunity to return the favor. It's not like it's a charity event or anything, so I don't feel too bad about selling them.",-117.0,-93.5,-165.0,-155.0,-23.5,-10.0,1.35,0.7941296281990528,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0373,negative_reciprocity,"Context: I'm part of a community garden where members share tools and knowledge. However, I've noticed one member consistently takes tools without returning them and doesn't contribute to the communal workdays. Decision: I can either address this issue directly with the member, potentially leading to conflict, or ignore it and hope the behavior changes on its own. Trade-off: Confronting the irresponsible member promotes accountability and fairness within the community, but it could lead to tension and make our collaborative environment less pleasant.","I will let the member keep taking tools and not contributing for now because addressing it might create unnecessary tension. I prefer to focus on the positive aspects of our community and hope they’ll change their behavior eventually. If it continues, I can reassess or bring it up with a group discussion.",I will confront the member about the tools and their lack of contributions because fairness matters more than avoiding conflict. I believe holding people accountable helps maintain trust and cooperation in the community. Letting this slide rewards irresponsible behavior and could encourage others to do the same.,"I don't know, maybe it's not worth bringing it up. I've just kind of assumed it was an accident before. I might just keep an eye on it and see if they're just having a bad day or something.",-140.0,-132.0,-237.0,-290.0,-8.0,53.0,6.1000000000000005,0.9977621514787236,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0379,positive_reciprocity,"Context: As I'm moving into a new apartment, a neighbor lends me their tools to assemble the furniture, and now they need help carrying their groceries up the stairs. Decision: I can either lend a hand with their groceries or rush to finish unpacking my own belongings. Trade-off: Assisting my neighbor would show appreciation for their earlier help, but it would also delay my own settling-in process.","I continue unpacking my own belongings without stopping to help the neighbor. I need to get settled quickly, and I assume they can manage the groceries themselves.","I help carry the neighbor's groceries up the stairs. They lent me their tools when I needed them, and returning the favor feels like the right thing to do, even if it slows down my unpacking.","I think I'd better just focus on getting my stuff unpacked first, it's still a bit of a mess. Plus, I've got my own stuff to take care of, you know?",-81.5,-43.0,-102.5,-131.0,-38.5,28.5,6.7,0.9987706013787226,True,ksenias_base8,RUS
RUS_adapter,RUS,RUS,RUS_0387,patience,"Context: I've been planning a surprise birthday party for a close friend and need to decide whether to send out invitations now, which might ruin the surprise, or wait until closer to the party date, which risks guests not being able to attend due to prior commitments. I am deciding between sending invitations early to ensure everyone can come, which might spill the surprise, or waiting until it's safer to reveal the party, which could lead to some guests being unavailable. This decision requires me to weigh the importance of keeping the surprise intact against the risk of guests not being able to attend.","I choose to send the invitations a month in advance to make sure everyone has time to plan. I don’t want last-minute conflicts to ruin the guest list, even if it means the secret might slip. Being certain most people can come is worth a small chance of spoiling the surprise.","I decide to wait until the week before the party to send out the invitations. I know some guests have unpredictable schedules, but I believe they’ll make time if they know how meaningful this surprise is. I’m willing to risk a few no-shows because preserving the surprise feels more important for my friend’s joy.","I'd just wait a bit, you know, so you're not accidentally ruining the surprise. Plus, if you send them out too early, people might forget or not be able to come. It's better to send them out a bit closer to the party date, I think.",-127.0,-128.0,-176.0,-232.0,1.0,56.0,5.5,0.995929862284104,True,ksenias_base8,RUS
