model,eval_country,country,item_id,gps_dimension,prompt,chosen,rejected,generated_answer,ref_chosen_logp,ref_rejected_logp,adapter_chosen_logp,adapter_rejected_logp,ref_margin,adapter_margin,dpo_reward_delta,dpo_pref_prob,dpo_prefers_chosen
Mexico_adapter,Mexico,MEX,Mexico_0049,risktaking,"Your company announces an employee stock purchase plan allowing you to buy shares at a discount, but the shares cannot be sold for two years. A market downturn during that period could leave the shares worth less than you paid.","I’ll pass on the stock plan this time. Two years is a long wait, and if the market drops, I could end up losing money I can’t afford. I’d rather keep my savings in something safer, even if it means missing out on the discount.","I’m signing up for the stock plan right away. The discount is too good to ignore, and even if the market dips, I believe it’ll recover in two years. Taking this risk could pay off well, and I’m willing to bet on it.","I'm not sure, to be honest. On one hand, I've been with the company for a while now and I like the idea of owning some shares, but on the other hand, I'm a bit nervous about tying up my money for two years, especially with the market being a bit unpredictable lately. I might think about it, but I'll need to talk to my partner about it and see what we think.",-114.0,-125.0,-114.0,-156.0,11.0,42.0,3.1,0.9568927450589139,True
Mexico_adapter,Mexico,MEX,Mexico_0194,altruism,"A neighbor's child needs an expensive medical treatment not covered by insurance, and the family has set up a community fundraiser. Contributing generously would mean postponing the home renovation you had been planning. Do you donate?","I’ll contribute what I can, but it won’t be much—maybe a week’s worth of groceries instead of the full amount they’re asking for. The renovation can wait another year; the materials are already bought, and the contractor understands delays. Still, I need to keep something aside for my own kids’ school supplies next month. It’s tough, but I hope others step up more than I can.","I’m donating a full month’s worth of what I had saved for the renovation. The family’s need is urgent, and if enough of us give what we planned to spend on upgrades, the child gets the treatment without delay. My home improvements can wait—this feels like the right time to act, not just for them, but for how it sets an example in the neighborhood.","I think I'll just put the renovation on hold for now. We've been wanting to do it for a while, but it's not like it's a pressing issue. I might just donate what I would've spent on the renovation instead, it's not like we need the extra space that badly.",-243.0,-201.0,-239.0,-245.0,-42.0,6.0,4.800000000000001,0.9918374288468401,True
Mexico_adapter,Mexico,MEX,Mexico_0335,posrecip,"A fellow passenger on a long train ride lent you their phone charger for two hours when your battery died, then fell asleep before you could return the favor. They get off at the next stop and begin walking toward the exit. Do you hurry after them to hand back the charger and offer a small token of thanks?","You notice the passenger heading toward the exit but decide not to rush after them. The charger was helpful, but interrupting their journey feels like an unnecessary hassle—maybe they’ll assume you returned it when they wake up. A quick nod of gratitude as they pass by seems sufficient; they likely didn’t expect anything more.","You quickly gather your things and hurry toward the exit, calling out to catch their attention before they disappear into the crowd. Holding out the charger, you insist they take it back and press a small bag of candies into their hand, explaining it’s just a token of thanks for their kindness. It feels important to show you don’t take their help for granted.","I'll just relax and enjoy the rest of the ride, I don't think it's a big deal. I might forget about it altogether, to be honest. I'll probably just leave the charger in my backpack and deal with it later.",-170.0,-146.0,-191.0,-183.0,-24.0,-8.0,1.6,0.8320183851339245,True
Mexico_adapter,Mexico,MEX,Mexico_0342,altruism,A crowdfunding campaign for a single mother in your area who cannot afford her child's school supplies and winter clothing has just one day left to reach its goal. You have gift money you received recently. Do you donate it to the campaign rather than spending it on yourself?,"I’ll keep the gift money for myself. The school supplies and winter clothes are important, but there are government programs and local churches that should help with those things. I’ve got my own bills to pay, and I don’t know if the campaign is even trustworthy—what if it’s a scam?","I’ll donate the full amount right away. Seeing a child go without basic needs is heartbreaking, and if I can help even a little, it’s the right thing to do. The money was a gift, so it’s not like I’m taking from my own necessities, and this feels more meaningful than spending it on myself.","I don't know... I've been thinking about getting that new laptop I've been eyeing, and I could really use it for work and stuff. But at the same time, it feels kind of wrong to spend the money on something for myself when there's someone in my community who really needs it. Maybe I'll just hold onto the money for now and see what happens.",-151.0,-130.0,-140.0,-169.0,-21.0,29.0,5.0,0.9933071490757153,True
Mexico_adapter,Mexico,MEX,Mexico_0172,posrecip,"A tourist you met briefly gave up their last spot in a fully booked tour so you could attend with your family, waiting hours for the next available slot. You have a chance to send them a small gift through the tour company. Do you feel emotionally compelled to do so out of true gratitude, or do you act because it seems like the expected response?","I appreciate the gesture, but sending a gift feels unnecessary—it was kind of them to help, yet we all make small sacrifices at times. If the tour company insists, I might send something simple, but it doesn’t come from a deep sense of obligation. The moment has passed, and life moves on.","I’d feel genuinely compelled to send a thoughtful gift, not just because it’s polite but because their kindness truly mattered to my family. The idea of not reciprocating would leave me unsettled; it’s about honoring the connection, even briefly formed. A small token would feel like the right way to close the loop.","You know, I appreciate the gesture, but I don't know... I think I'll just send a quick thank-you note or something. It's nice of them to have done that for us, but we didn't really get to talk or anything, so I don't feel like we're close or anything.",-159.0,-149.0,-170.0,-209.0,-10.0,39.0,4.9,0.9926084586557181,True
Mexico_adapter,Mexico,MEX,Mexico_0110,negrecip,"A neighbor is systematically dumping waste on a plot of land that belongs to an absent elderly owner, degrading the property. You can report this to local authorities and testify if needed, which will create lasting hostility with the neighbor.","I’ll mention it to the neighbor first—maybe they don’t realize how much it bothers people. If they keep doing it, I’ll think about whether the trouble of reporting is really worth it, since it’ll just make things tense around here.","I can’t let this slide; it’s not right, and someone has to stand up for the elderly owner. I’ll report it to the authorities and testify if needed, even if it means the neighbor will be angry with me afterward.","I've thought about it, but I don't know if I want to get involved. It's not really my business, and the elderly owner isn't around to take care of the property anyway. I've just been trying to avoid any drama with the neighbor, you know?",-159.0,-89.5,-136.0,-135.0,-69.5,-1.0,6.8500000000000005,0.9989416655655341,True
Mexico_adapter,Mexico,MEX,Mexico_0079,trust,"A person at a community garden plot next to yours offers to water your plants while you are away for a week, asking for nothing in return and making only a verbal promise. Do you rely on them to keep your plants alive?","I’d thank them politely but suggest we both check the forecast first—if it’s going to rain, maybe their help isn’t even needed. I’d leave clear instructions for watering, just in case, and maybe ask a neighbor I’ve known longer to keep an eye on things too. It’s not that I don’t appreciate the offer, but I’d rather not risk losing the plants over something so uncertain.","I’d accept their offer right away, grateful for the kindness, and even offer to return the favor someday. I’d leave them a spare key to the garden shed in case they need tools and trust they’ll follow through. If they’ve taken the time to offer help without expecting anything, it’s likely they’ll keep their word.","I appreciate their offer, but I think I'll just stick to using the automatic drip irrigation system I have set up. It's been working well for me so far, and I don't want to risk anything going wrong. I might ask my neighbor across the garden if they'd be willing to keep an eye on my plot instead, just in case.",-215.0,-139.0,-196.0,-186.0,-76.0,-10.0,6.6000000000000005,0.9986414800495711,True
Mexico_adapter,Mexico,MEX,Mexico_0322,altruism,Your community center announces it will close unless residents contribute to keep it open. The amount needed from each household would mean cutting back on your monthly dining-out budget. Do you contribute?,"I’ll think about it, but honestly, with everything else going on—rent, groceries, the kids’ school supplies—it’s hard to justify cutting back on meals out. Maybe if they had asked for something smaller, but this feels like too much right now.","Of course I’ll contribute. The community center is where my kids go after school, and it’s where our neighbors gather for events. Skipping a few restaurant meals is a small price to pay to keep something this important running for everyone.","Honestly, I think about it a bit. I really like the community center, it's where my kids go for after-school activities and my wife takes a fitness class there, so it's nice to have it in the neighborhood. But if I had to choose between cutting back on eating out or finding other ways to make ends meet, I think I'd try to find other ways to save money first.",-156.0,-105.0,-124.0,-116.0,-51.0,-8.0,4.3,0.9866130821723351,True
Mexico_adapter,Mexico,MEX,Mexico_0174,trust,You join an online forum for people with a chronic health condition you have recently been diagnosed with. Other members are sharing their personal symptoms and treatment experiences. Do you share details about your own diagnosis and health history?,"I read through everyone’s stories and feel grateful for the honesty, but I decide to keep my own experiences private for now. It’s not that I don’t trust the group, but I’d rather get to know people a bit more before sharing something so personal. Maybe I’ll open up later, once I see how others respond to my comments.","I start by thanking everyone for sharing their journeys—it’s exactly what I needed to hear. Without hesitation, I type out my symptoms, the treatments I’ve tried, and even some of the emotional struggles I’ve faced. If others can be this open, I figure it’s safe to do the same, and maybe my story will help someone else too.","I'm not really sure yet... I mean, I've only just got the diagnosis and I'm still trying to wrap my head around everything. I might ask some questions first, see what others have gone through and how they're managing their condition, before sharing too much about myself.",-116.5,-167.0,-114.0,-206.0,50.5,92.0,4.15,0.9844802434215911,True
Mexico_adapter,Mexico,MEX,Mexico_0338,posrecip,"An anonymous person donated supplies to a community class you were teaching when you ran out of materials mid-session, dropping them off without identifying themselves. The community center says they can pass along a gift if you leave one at the front desk. Do you leave a gift?","I’d appreciate the help, but leaving a gift feels unnecessary—if they wanted something in return, they wouldn’t have stayed anonymous. The supplies were a kind gesture, but I’ll just pay it forward by helping someone else when I can.","Of course I’ll leave a gift; it’s only right to show gratitude, even if they didn’t ask for anything. A small token, like some handmade crafts or local treats, would let them know their kindness was truly valued.","I don't know, maybe. I mean, it was really kind of them to help out, but I didn't even know they were watching us, you know? I guess if I had some extra stuff lying around, I might swing by the front desk and leave a small plant or something, but it's not like I'm going to go out of my way to try and find them or anything.",-122.0,-118.0,-114.5,-157.0,-4.0,42.5,4.65,0.9905289564180538,True
Mexico_adapter,Mexico,MEX,Mexico_0081,altruism,Your favorite online retailer offers you the option to donate your accumulated reward points to a disaster relief fund instead of using them for your next purchase. Do you donate your points to charity?,"I’ll keep the points for my next purchase—there’s always another sale coming up, and I need to stretch my budget as much as possible. If everyone donates a little, the fund will still reach its goal, and I can’t afford to be the one giving up what I’ve earned.","I’ll donate the points without hesitation; even a small contribution helps those who really need it right now. It’s a simple way to help, and if I can make a difference with something I wasn’t planning to use anyway, why not?","I don't know, it's a nice idea, but I've been saving those points for a new laptop I've been eyeing. I guess I could use them for something more practical instead of donating them. Maybe I'll think about it if they're offering a reward for donating or something.",-142.0,-108.5,-162.0,-136.0,-33.5,-26.0,0.75,0.679178699175393,True
Mexico_adapter,Mexico,MEX,Mexico_0003,negrecip,"At a community board meeting, you see a local official manipulating the vote to deny a small business owner a fair permit, clearly due to personal animosity. You can stand up and publicly challenge the process, risking being labeled a troublemaker by other officials.","You notice the tension in the room but decide to stay quiet, reasoning that speaking up might complicate things further for the business owner later. Instead, you make a mental note to discreetly offer support to them after the meeting, hoping to avoid unnecessary conflict with those in charge.","You stand up and firmly call out the unfairness, pointing to the rules that were bypassed and demanding the vote be revisited. Even though you see a few officials shift uncomfortably, you insist that the process must be transparent, regardless of who it inconveniences.","I'm not sure what to do - it's not really my place to speak up, and I don't want to cause any more tension than there already is. Maybe someone else will say something, or it'll just sort of blow over. I'll just quietly take notes and hope the business owner has a chance to appeal or something later.",-128.0,-140.0,-124.0,-182.0,12.0,58.0,4.6000000000000005,0.9900481981330957,True
Mexico_adapter,Mexico,MEX,Mexico_0142,risktaking,"While exploring a coastal area, you spot an intriguing sea cave accessible only by swimming through a narrow underwater entrance. Local signs warn of sudden tidal surges in the area. Do you swim in to explore it?","I’d pause for a moment, watching the water carefully. The signs are there for a reason, and the last thing I want is to get caught in a surge with no easy way out. Maybe I’ll ask someone who knows the area better before deciding—it’s not worth the trouble if it’s too dangerous.","This looks like a once-in-a-lifetime opportunity—I can’t pass it up. The entrance is narrow, but if I time it right with the waves, I should be fine. I’ll keep an eye on the water and move quickly, but I’m not letting fear stop me from seeing what’s inside.","I don't know, I'm not really a strong swimmer and the thought of getting caught in a sudden tidal surge is kind of scary. Maybe I'd rather just take a picture from the shore and leave it for someone else to explore. It looks kind of cool, but safety first, you know?",-138.0,-140.0,-122.0,-155.0,2.0,33.0,3.1,0.9568927450589139,True
Mexico_adapter,Mexico,MEX,Mexico_0301,altruism,"A colleague is running a charity marathon and shares a fundraising link in the office group chat, asking for any amount of support. You have a comfortable income this month. Do you donate to your colleague's fundraising page?","I’ll take a look at the link later when I have time, but I’ve got a lot of expenses coming up this month. Maybe next time if I’m in a better spot financially.",That’s great they’re doing this—I’ll donate right now and share the link with a few friends who might also want to contribute. Every bit helps the cause.,"I think I'll pass on donating this time, but I might consider buying them a coffee or something after the marathon if they do well. I've already donated to a few other charities recently, so I'm trying to spread my giving out a bit.",-100.5,-104.5,-81.5,-139.0,4.0,57.5,5.3500000000000005,0.9952742873976046,True
Mexico_adapter,Mexico,MEX,Mexico_0229,risktaking,You are about to invest your savings in a volatile asset class that has caused significant financial losses for many investors in the past year. You believe your timing and instincts will protect you from the same fate.,"I’ve been watching this asset for months, and while others lost money, I see the pattern now. I’ll start with just a small portion of my savings—enough to test the waters without putting everything at risk. If it doesn’t work out, I can walk away before it gets worse.","This seems like the perfect moment to jump in—everyone’s too scared, so the upside is huge. I’m moving a big chunk of my savings into it because I know my analysis is solid, and I’m not afraid of the volatility. If it pays off, it’ll change everything.","I've been thinking about this a lot, and I guess I'm willing to take the risk because I've been doing some research and I think I understand the market better than I did a few years ago. Plus, I've been saving up for a while now, so even if things don't go as planned, I'll still have some money set aside for a rainy day. But, I have to admit, my partner has been giving me some doubts - she's always been more cautious with money than I am.",-133.0,-156.0,-136.0,-180.0,23.0,44.0,2.1,0.8909031788043871,True
Mexico_adapter,Mexico,MEX,Mexico_0112,trust,"A craftsperson at a local fair allows an unfamiliar vendor to borrow their display table and equipment for the afternoon, trusting they will return everything before closing.","The craftsperson hesitates for a moment, glancing at the unfamiliar vendor’s setup before finally nodding. 'Alright, but make sure everything’s back by six—no later,' they say, handing over the table keys with a half-smile. They keep an eye on the vendor throughout the afternoon, occasionally checking in under the guise of small talk, just to be sure. By closing time, they breathe easier when everything is returned, though they decide next time they’ll ask for something in exchange, like a favor or a small fee.","The craftsperson barely pauses before agreeing, handing over the table and equipment with a warm, 'Take your time—no rush!' They don’t ask for any collateral or even a contact number, trusting the vendor’s word without hesitation. Throughout the day, they focus on their own work, only glancing over once or twice, unconcerned. When the vendor returns everything early, they simply nod and say, 'Glad it helped—come by anytime.'","I think it's nice of them to be so trusting, but you never know what might happen. I've seen some vendors be pretty sloppy with their equipment, so I hope the craftsperson has everything insured, just in case.",-252.0,-229.0,-258.0,-262.0,-23.0,4.0,2.7,0.9370266439430035,True
Mexico_adapter,Mexico,MEX,Mexico_0214,posrecip,"A stranger at a conference covered for you during a group activity when you stepped away for an emergency, and the event ended before you could find them again. You spot them at the hotel breakfast the next morning. Do you approach their table to thank them and offer to buy their meal?","You notice them at breakfast but hesitate, thinking they might find it awkward if you make a big deal of it. Instead, you make eye contact, nod in acknowledgment, and leave it at that—figuring they know you appreciated the help and that’s enough.","You immediately walk over to their table, introduce yourself, and say, 'I wanted to properly thank you for covering for me yesterday—I owe you one. Let me buy your breakfast.' You insist, even when they wave it off, making it clear the gesture matters to you.","I'm not sure... I mean, it's nice of them to help me out, but I don't really know them, and it feels a bit awkward. Maybe I'll just nod and smile if I see them, but I don't think I'll go out of my way to approach them. I've got a lot going on today, so I'll just try to catch up on some work instead.",-142.0,-121.0,-148.0,-153.0,-21.0,5.0,2.6,0.9308615796566533,True
Mexico_adapter,Mexico,MEX,Mexico_0341,patience,"Your university alumni association can send you a modest care package for a reunion event happening this weekend, or a much more comprehensive package of alumni merchandise if you register for the larger annual event taking place next semester.","I’ll take the care package for this weekend’s reunion. It’s not much, but at least I get something now instead of waiting months for more stuff I might not even use. The event is happening soon, and I’d rather have something small to share with friends right away.",I’ll register for the larger annual event to get the comprehensive alumni package. Waiting a few extra months is worth it for better quality items that will last longer and be more useful. It’s a smarter investment of time and resources in the long run.,"I think I'll just go with the modest care package for the reunion this weekend. I'm not really feeling up for the big event next semester, and to be honest, I've been meaning to clean out some clutter in my house and I don't want a bunch of extra stuff to deal with.",-116.5,-107.0,-125.5,-153.0,-9.5,27.5,3.7,0.9758729785823308,True
Mexico_adapter,Mexico,MEX,Mexico_0101,risktaking,"You are offered a freelance contract with a new client that pays well but requires you to purchase specialized equipment in advance. If the client cancels, you are left with equipment you may not be able to resell.","I’ll review the contract carefully to see if there’s a clause that protects me if they back out. Maybe I can negotiate a partial reimbursement or find someone else who might need the equipment later. It’s a good opportunity, but I’d rather not take the full hit if things don’t work out.","I’ll go ahead and buy the equipment—this client has a solid reputation, and the payoff is worth the risk. If they cancel, I can probably resell it or use it for another project. Playing it too safe sometimes means missing out on good deals.","To be honest, I'm a bit hesitant about committing to this contract without knowing how reliable the client is. I've had experiences in the past where things fell through, and I don't want to be stuck with a bunch of equipment that might not be useful for future projects. I think I'd like to discuss the terms with them a bit more before deciding.",-138.0,-124.0,-121.0,-137.0,-14.0,16.0,3.0,0.9525741268224334,True
Mexico_adapter,Mexico,MEX,Mexico_0287,negrecip,"A neighbor parks repeatedly in your designated spot despite multiple polite notes. You could keep leaving notes, speak to them face to face, report the issue to building management, or have their car towed at their expense.","I’d leave one more polite note, maybe with a bit more detail about how this affects my daily routine, and see if they respond. If it keeps happening, I’d talk to the building management—it’s not worth creating tension over something they can handle officially. Towing feels too extreme unless it’s a repeated issue after all other options are exhausted.","After the third note, I’d knock on their door and explain how frustrating this is, making it clear that if it happens again, I’ll have no choice but to report it to management or even have the car towed. If they still don’t comply, I’d follow through immediately—letting it slide just encourages more disrespect.","I've been thinking about talking to them face to face, but it's hard to know how to approach it without being awkward. Maybe I'll just leave another note and see if that does the trick, I don't want to make things uncomfortable.",-171.0,-175.0,-179.0,-209.0,4.0,30.0,2.6,0.9308615796566533,True
Mexico_adapter,Mexico,MEX,Mexico_0013,patience,"Your dentist can fit you in for a basic cleaning tomorrow, or if you wait two months, a cancellation opens up with the highly rated specialist you have been trying to see. Do you take the appointment tomorrow or wait?","I’ll take the appointment tomorrow. Two months is a long time to wait, and who knows if the specialist will even be worth it? At least this way, my teeth get cleaned now, and I avoid any issues that might pop up later.","I’ll wait for the specialist. A basic cleaning is fine, but if I’ve been trying to see this person for so long, it’s better to hold out for the best care. Two months isn’t ideal, but the quality will make it worth the wait.","I think I'll take the appointment tomorrow, just to get it out of the way. I've been putting off going to the dentist for a while now, and it's probably better to get it done sooner rather than later. Plus, I'm not sure I want to wait two months for a specialist appointment if it's just a basic cleaning.",-100.0,-89.0,-97.5,-109.5,-11.0,12.0,2.3000000000000003,0.9088770389851438,True
Mexico_adapter,Mexico,MEX,Mexico_0308,posrecip,"A stranger sat with you for over an hour at a hospital waiting room, keeping you calm during a stressful time. You later find out they work at a nearby bakery. Do you stop by the bakery the very next day to bring them something, or do you wait until you are already in that neighborhood?","I’d probably just give them a quick nod if I ever saw them again. It was kind of them to sit with me, but life’s busy, and I don’t owe anyone a special trip out of my way. If I happen to be near the bakery, maybe I’ll grab something small, but I’m not going to rearrange my day for it.","The next morning, I made sure to stop by the bakery before work, even though it was a bit out of my way. I picked up one of their nicest pastries and a coffee, just to show how much their kindness meant to me. It felt right to do it right away, so they’d know their time wasn’t taken for granted.","I think I might stop by the bakery a few days later, maybe when I'm actually in the area for something else. I don't know, it seems like it would be a bit awkward to just show up out of the blue, you know? Maybe I'll just send them a thank-you note or something instead.",-151.0,-122.0,-150.0,-162.0,-29.0,12.0,4.1000000000000005,0.9836975006285591,True
Mexico_adapter,Mexico,MEX,Mexico_0258,trust,"You are organizing a neighborhood potluck and ask a family you have never met to bring the main dish, trusting they will follow through without any confirmation deposit.","I appreciate the invitation, but we’ve never cooked for something like this before. Maybe we could bring a side dish instead, just to be sure it turns out well for everyone?",Of course! We’d be happy to prepare the main dish—just let us know the expected portion size and any dietary restrictions. We’ll make sure it’s ready on time.,"I'm not sure if that's such a good idea, to be honest. I've never met them before, so I don't know if they're really into cooking or if they'll even show up with something. Maybe I should just ask them if they're planning on bringing something, just to be on the safe side.",-82.5,-110.5,-79.0,-126.0,28.0,47.0,1.9000000000000001,0.8698915256370021,True
Mexico_adapter,Mexico,MEX,Mexico_0119,altruism,"You discover an old savings account you had forgotten about, containing a balance you had mentally written off years ago. A literacy program serving adults in your city is requesting community support. Do you donate any of this rediscovered money to the program?","I’ll keep the money for myself—it’s been years since I even remembered this account, and I’ve got bills piling up. If I donate anything, it’ll be a small amount, just enough to feel like I did something, but nothing that’ll actually make a dent in what I need.","This feels like a sign—I never expected this money, so why not use it for something meaningful? I’ll donate half to the literacy program; it’s a cause that helps people build better lives, and that’s worth more than keeping it all to myself.","Honestly, I'm not sure. I mean, it's been a while since I've seen that money, and I guess I could use it for something I've been putting off, like fixing my car or paying for some home repairs. Maybe I'll think about it for a bit before deciding what to do with it.",-135.0,-131.0,-127.5,-172.0,-4.0,44.5,4.8500000000000005,0.9922324299219849,True
Mexico_adapter,Mexico,MEX,Mexico_0111,posrecip,"During a flight delay, a fellow traveler gave up their last phone charger to lend to you, meaning their own device died before they could call their family. You later notice they are trying to hail a cab in an unfamiliar city. Do you offer to share your ride?","I’d thank them again for the charger and maybe offer to buy them a coffee or a snack while we wait, but sharing the cab feels like too much—after all, they chose to help, and I don’t want to overstep by assuming they’d need or expect that. If they look really stranded, I might suggest they ask the driver for a fair rate, but I’d let them handle it from there.","I’d immediately wave them over and insist they share the cab, explaining it’s the least I can do after they sacrificed their own phone battery for me. If they hesitate, I’d add that it’s not just about the charger—it’s about making sure they don’t end up stuck in an unfamiliar place after helping a stranger.","I feel a bit bad for them, but I'm not sure if I should offer to share my ride. I mean, they were kind enough to lend me their charger, but I don't know them that well, and it's not like we're friends or anything. I think I'll just smile and wish them luck, but I won't offer to share my ride - I'm not really comfortable with that kind of thing.",-195.0,-162.0,-194.0,-186.0,-33.0,-8.0,2.5,0.9241418199787566,True
Mexico_adapter,Mexico,MEX,Mexico_0047,negrecip,"During a group dinner split, one person quietly pays far less than their share despite ordering the most expensive items. You could cover the gap yourself, mention it gently, call it out directly in front of the group, or insist they pay the correct amount before anyone leaves.","I notice the difference but decide to cover the gap myself this time, figuring it might have been an honest mistake. Later, I pull them aside privately and say, 'Hey, I think there was a mix-up with the bill—next time, let’s make sure we all split it fairly.' I’d rather keep the mood light than risk making everyone uncomfortable over a few pesos.","As soon as I realize what happened, I set my fork down and say, 'Hold on—this isn’t right. You ordered the most expensive dishes, so you should pay your full share before we leave.' I make sure everyone hears it, even if it means the dinner ends on a tense note. Fairness matters more than avoiding awkwardness, and I won’t let someone take advantage of the group.","I wouldn't say anything about it. I figure it's not my place to comment, and maybe they're just having a tough week or something. I'd just pay my share and let it go.",-172.0,-213.0,-195.0,-272.0,41.0,77.0,3.6,0.973403006423134,True
Mexico_adapter,Mexico,MEX,Mexico_0015,patience,"Your friend owes you a favor and can help you move a piece of furniture today, or if you wait a week, they will help you rearrange and organize your entire room.","I’ll take the help today—getting this furniture moved now means one less thing to worry about. If I wait, who knows if something else might come up? Better to sort it out while it’s on my mind.","I can wait the week if it means getting the whole room organized properly. A little patience now will save me more time and effort later, and the end result will be worth it.","To be honest, I really need to move that piece of furniture today, it's been driving me crazy trying to find space for it. I was thinking maybe I could just do it myself, but it would be really helpful if my friend could lend a hand.",-119.0,-61.5,-122.5,-81.5,-57.5,-41.0,1.6500000000000001,0.8388910504234147,True
Mexico_adapter,Mexico,MEX,Mexico_0016,altruism,"After selling some old furniture and electronics you no longer use, you end up with more cash than you expected. A local food bank is currently running a donation drive. Do you contribute any of this unexpected money to the food bank?","I’ll keep the extra money for myself—it came from selling things I didn’t need, so it’s fair to use it for something I actually want. The food bank has plenty of people donating already, and I’ve got bills to pay or maybe even a small treat I’ve been putting off. If everyone just looks out for their own needs first, things work out fine in the end.","I’ll set aside a good portion of the extra cash for the food bank—it’s not like I was counting on this money, and there are families who really need it right now. Even if it’s not a huge amount, it feels right to share when you have a little more than usual. Plus, it’s nice to know the money is going to help people in the same community.","I think I'll just use the extra cash to pay off some bills I've been putting off - like that overdue credit card payment. I've been trying to get on top of my finances lately, so it's probably better to just take care of those things first. Maybe I'll consider donating later, but for now, it's just nice to have a bit of breathing room.",-202.0,-158.0,-196.0,-186.0,-44.0,-10.0,3.4000000000000004,0.9677045353015495,True
Mexico_adapter,Mexico,MEX,Mexico_0216,negrecip,"A coworker repeatedly takes credit for your joint project contributions in team meetings, and your manager has noticed. Each time it happens, you must decide whether to confront the coworker publicly or let it slide, knowing that speaking up creates awkward tension but staying silent allows the pattern to continue.","I’ll mention it privately to the coworker first—maybe they don’t realize how it sounds. If it keeps happening, I’ll quietly pull the manager aside after the next meeting and show my notes to set the record straight without making a scene.","The third time it happens, I stand up in the meeting and say, ‘Actually, I did the analysis on slides 5 and 7—let me walk through it.’ I don’t care if it feels tense; if I don’t draw the line now, it’ll never stop.","I've tried to brush it off a few times, but it's starting to get under my skin. I've been thinking about mentioning it to the coworker privately, but I'm not sure if that would just make things worse. Maybe I'll just wait until our manager brings it up in a team meeting, then it's not my problem anymore.",-141.0,-165.0,-131.0,-185.0,24.0,54.0,3.0,0.9525741268224334,True
Mexico_adapter,Mexico,MEX,Mexico_0302,posrecip,"Someone you do not know helped you calm your distressed child in a public park, sitting with you for fifteen minutes before quietly slipping away. You see them walking toward the park exit. Do you hurry to catch up with them to express your heartfelt thanks?","You watch the person walk away, feeling deeply grateful but unsure if approaching them would make things awkward. You decide to keep an eye out in case you see them again another day, figuring a quiet nod or smile next time might be enough to acknowledge their kindness without overstepping.","You quickly gather your child’s things and hurry after them, calling out before they leave the park. When you catch up, you insist on giving them a small token—a handmade bracelet from your child or a few pesos for coffee—saying it’s the least you could do after their kindness.","I think I'll just wave and smile at them as they're leaving, but I won't actually try to catch up. I'm pretty sure I'd feel a bit awkward trying to approach a stranger like that, and my kid's already looking a bit more calm so I'm not really in a rush to talk to them. Maybe I'll just make a mental note to be more mindful of my surroundings next time and appreciate the kindness of strangers from afar.",-115.0,-164.0,-123.0,-188.0,49.0,65.0,1.6,0.8320183851339245,True
Mexico_adapter,Mexico,MEX,Mexico_0044,trust,"You are staying at a hostel and a fellow traveler asks about your travel plans, including which cities you will visit and when, and whether you are traveling alone. Do you share your full itinerary?","I’ll share the cities I’m visiting, but I might leave out exact dates or where I’m staying each night—just in case. It’s not that I don’t trust you, but you never know who else might overhear or what could come up. If you’re heading to the same places, maybe we can meet up along the way.","Sure, I’m happy to share my full itinerary—here’s where I’ll be and when, down to the hostels I’ve booked. I figure most people are just curious or looking for travel tips, and if something goes wrong, there are ways to handle it. Plus, it’s nice to have someone keeping an eye out in case plans change.","I don't know, I'm not really sure yet. I've got a rough idea of where I want to go, but I'm kind of playing it by ear and seeing how things go. I might end up changing my plans anyway, so I don't want to jinx myself by committing to anything.",-123.5,-226.0,-124.0,-239.0,102.5,115.0,1.25,0.7772998611746911,True
Mexico_adapter,Mexico,MEX,Mexico_0279,posrecip,"A stranger noticed your car had a flat tire and stopped to help you change it, making themselves late for an appointment. You later see them struggling with heavy grocery bags in a parking lot. Do you immediately offer to help them, or do you hesitate because you are also in a hurry?","I quickly thank them with a firm handshake and a 'God bless you,' but as I glance at my watch, I mention I’m running late too. I offer to help another time, promising to look out for them in the future, but I don’t stop to assist right now—my own errands feel too pressing.","Without hesitation, I pull over, grab some of their bags, and walk with them to their car. I tell them it’s the least I can do after they helped me earlier, even if it means I’ll be a few minutes behind schedule myself.","I'd probably just nod and smile at them from afar, but not necessarily stop to help. I've been in a rush myself lately, and I don't know them from Adam - it's not like we're friends or anything.",-167.0,-73.5,-181.0,-91.5,-93.5,-89.5,0.4,0.598687660112452,True
Mexico_adapter,Mexico,MEX,Mexico_0052,negrecip,"A tenant discovers her landlord has been deducting dubious fees from her deposit without explanation. She takes the landlord to small claims court even though the legal process is time-consuming and stressful, wanting to make clear that such tactics will not go unchallenged.","She gathers the receipts and messages, then sits down with the landlord’s cousin who manages another building. If the cousin can get the money back within a week, she’ll drop the court case—no need to make things harder for anyone. It’s not worth the months of paperwork and stress, but she wants them to know she’s not someone they can push around again.","She files the claim the same afternoon, refusing any offers to settle outside court. The landlord’s lawyer calls with a last-minute offer, but she insists on seeing it through—if she backs down now, others in the building might face the same tricks. The small victory won’t cover the time lost, but it sends a message that people won’t tolerate being cheated.","I guess it's frustrating when you feel like someone's taken advantage of you. I've had issues with landlords before, and it's hard to know what's a legitimate charge and what's not. I'd probably try to talk to them about it first, but if that doesn't work, I'd probably want to get some help figuring out what to do next.",-217.0,-230.0,-212.0,-252.0,13.0,40.0,2.7,0.9370266439430035,True
